sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1033001,1.14884914373528,0,0.017549217965921,0,0.0454729924960833,0,12,1.22009645705254,1.27802327139965,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12631135433974,0.0814775509887867,881.889825453982,0.834993776247035,0.0741447716364696,-37850.2724863331,-35478.5710552651,-2371.70143106799
1034001,1.13868447119795,0,0.0172937564550771,0,0.0443724371756173,0,12,1.22247708551546,1.06742639374745,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06279698070428,0.069453621655553,120.529531035572,0.919253048205616,0.0765794191468277,-37837.5229201486,-35493.6685531032,-2343.85436704546
1035001,1.13692658751536,0,0.0171292425088611,0,0.0442438358266467,0,12,1.21704057410473,1.23851718414341,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09922017671517,0.087277801909885,264.755586860701,0.869488805236871,0.0740155995958245,-37838.4898177604,-35512.2115506512,-2326.27826710922
1036001,1.14344350374667,0,0.0169767076445084,0,0.0441779902353068,0,12,1.22311987203012,1.06125114615598,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09863800594196,0.0854472079292981,939.066915540025,0.868237315746941,0.0759251893059564,-37868.9036873371,-35535.5222187405,-2333.38146859663
1037001,1.15291706236545,0,0.0180991151625781,0,0.0442526781303901,0,12,1.21529268385714,1.13584501354687,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14523270838282,0.0627564711584979,327.606817241758,0.874705589086159,0.0743659798247899,-37833.5257023113,-35473.856647361,-2359.66905495032
1038001,1.16463022718077,0,0.017491507483266,0,0.0444058698972147,0,12,1.22050747348616,1.1254722446915,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11650374842697,0.0908469848124114,416.502666892484,0.866636721913107,0.0710210514096061,-37825.3576620733,-35528.7967946248,-2296.56086744851
1039001,1.14924810165168,0,0.0165017667346214,0,0.0438673281737895,0,12,1.22356498770536,0.960293956921365,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15125966536656,0.0579490733970287,789.747656323016,0.886027164942393,0.0777503288615425,-37778.6534361507,-35474.2672034638,-2304.38623268689
1040001,1.12688077706576,0,0.0152501560817374,0,0.0429610382999361,0,12,1.21227452532291,1.12814520713582,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13395142390434,0.0767195361924539,906.643842346966,0.899609116726542,0.0785447127795883,-37817.6186731942,-35507.5811877708,-2310.03748542342
1041001,1.17249312664306,0,0.0178764949114777,0,0.0444132314237193,0,12,1.22719715812932,0.980159966941826,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15020188258617,0.0641018600671002,683.598294621334,0.873574882650099,0.0704919971760499,-37860.312985221,-35536.4261831203,-2323.88680210064
1042001,1.17056047599853,0,0.0187333981312186,0,0.0438334394634743,0,12,1.22223144654105,1.06894250762302,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11498011433845,0.0822962957583265,700.271044624969,0.874542689830098,0.0717164082787189,-37870.9899343057,-35554.2696554254,-2316.72027888028
1043001,1.16590615842548,0,0.0182224331311623,0,0.0434794297730099,0,12,1.20998305068504,1.36238881711575,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08147828409961,0.099490039876738,254.223660333082,0.891330053056824,0.0593425493732579,-37778.155182655,-35467.8255338286,-2310.32964882644
1044001,1.19448793557066,0,0.0203633762880136,0,0.0447585878728914,0,12,1.21472060482915,0.994625522262768,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0840752662011,0.0790724861623951,252.159914001822,0.878645581862981,0.0772044409091555,-37757.2804977532,-35436.2291698956,-2321.05132785762
1045001,1.205163941919,0,0.0220554579010601,0,0.0438354902983893,0,12,1.20986701302901,1.21894861373773,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1357769037054,0.0948417403577366,392.945827916265,0.879753116327918,0.0617744420246165,-37689.3616354127,-35428.0058404771,-2261.35579493563
1046001,1.18930482373559,0,0.0206040857274431,0,0.0438249709347613,0,12,1.20844573310438,0.946114984055034,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14510879111436,0.0716588054322853,848.583786515519,0.876557807481827,0.0738513169690967,-37731.455692507,-35467.3012117059,-2264.15448080111
1047001,1.22850180209627,0,0.0231020768433464,0,0.0452455080057437,0,12,1.2077614747532,1.25010254652294,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13243917610244,0.0672581616031502,822.096469346434,0.881355969860788,0.0794152455312055,-37757.8177293322,-35429.4339260002,-2328.38380333207
1048001,1.20419155430354,0,0.0216494190838891,0,0.0447221462821212,0,12,1.21834085715835,1.00963596945763,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0795864531659,0.0769861624552492,86.4399154670537,0.866291512834205,0.0708802961466731,-37751.1588460654,-35446.9249941392,-2304.23385192623
1049001,1.20437196092519,0,0.0220849410792417,0,0.0442388249708899,0,12,1.21373714072112,0.99016070990658,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12251669777148,0.0750417893282007,627.482417272404,0.876836327247268,0.0773519914316578,-37780.1037480825,-35463.1082223026,-2316.99552577994
1050001,1.21126062018681,0,0.023559253019391,0,0.0445684590744751,0,12,1.20729029446491,0.970024381209863,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14577490483808,0.056343895560828,140.584076521918,0.854369863435544,0.0756511582314462,-37722.0590643741,-35415.2384507355,-2306.82061363869
1051001,1.19140528657842,0,0.0216258464441874,0,0.0446880183553133,0,12,1.1983831695291,1.02071104481339,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1285205310455,0.0737992688430001,352.624022401869,0.86113292092429,0.0766177027099182,-37733.4708956754,-35426.5532284919,-2306.91766718356
1052001,1.17996415878531,0,0.0199274593628448,0,0.0444125567920278,0,12,1.21661659554322,1.39618709745982,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15332674585235,0.0482121179598432,289.054153719917,0.911748678808447,0.0686614532624276,-37729.9266874673,-35411.2783209975,-2318.64836646983
1053001,1.15286674468985,0,0.0193186665510902,0,0.044254817212531,0,12,1.20868253349198,1.07339170721417,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1492701964174,0.0439346330921491,317.355316365138,0.880382389897973,0.0667573682773664,-37744.9867435253,-35407.4580948148,-2337.52864871047
1054001,1.13961298987435,0,0.0167640663093784,0,0.0436240182185779,0,12,1.19964754338569,1.31718484219438,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15402522049927,0.0647784182895322,98.5596606042236,0.862271596950182,0.0725310560963583,-37837.0146310475,-35544.2484900516,-2292.76614099591
1055001,1.13123904068846,0,0.0165481839612099,0,0.0441737250323079,0,12,1.21619822420389,0.866393062726675,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.11913156899095,0.081271130272797,293.850591406226,0.887816944142683,0.0733001295704533,-37845.3278642322,-35520.1154212189,-2325.2124430133
1056001,1.12859647069297,0,0.0162011230066956,0,0.0435545206128203,0,12,1.21271879515055,1.15180897628733,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12075834388999,0.0925043511108402,487.050054827705,0.865349588259465,0.0654928216039643,-37851.615765281,-35499.7043094656,-2351.91145581538
1057001,1.16630125818914,0,0.0169387287869022,0,0.0444309166772759,0,12,1.20136879455731,1.17731902548988,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08008529069716,0.090719066581783,476.07192164287,0.874061346340296,0.0669863037606177,-37739.1285986963,-35434.5045936765,-2304.6240050198
1058001,1.16440257652102,0,0.0172168854663215,0,0.0443036112514602,0,12,1.22188322674255,1.07594773177151,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07463789483139,0.0827209766758557,10.863799136132,0.763100698597603,0.0755035247068853,-37789.7928699169,-35490.4192078076,-2299.37366210937
1059001,1.12798645661747,0,0.0161319443251338,0,0.0438790127436784,0,12,1.21834919530413,0.990012283779974,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14909900532821,0.0725728467619603,705.332422163338,0.628982238146495,0.0795150774883427,-37748.3875545832,-35471.0260036115,-2277.3615509717
1060001,1.1410646041755,0,0.0178854327550502,0,0.0437275043946257,0,12,1.20867251686826,1.08207750384068,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1504596141896,0.0650853030867184,887.259606039152,0.846741843364219,0.0682031984993611,-37777.2528020045,-35486.5670853624,-2290.68571664204
1061001,1.12979897662731,0,0.0164214220730317,0,0.0442392035779235,0,12,1.22342494867656,1.30626606729094,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15045418323757,0.0585257201505664,200.873596826568,0.872288391988307,0.075849602711453,-37826.2787191484,-35497.3597363416,-2328.91898280685
1062001,1.11529422467892,0,0.0175243452457321,0,0.0440636250837686,0,12,1.20417901402051,1.04268213691285,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14548927937504,0.081372147271233,968.469777377322,0.853386491941172,0.0660724620177756,-37746.6283130786,-35397.8704197923,-2348.75789328628
1063001,1.11231451562526,0,0.0169496267537788,0,0.0448958232277589,0,12,1.20808661886766,1.21994155272796,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14414132230014,0.0718900773695861,770.908256759867,0.871780998169429,0.0711487378086688,-37719.8467263044,-35355.8792222584,-2363.96750404597
1064001,1.12244241686801,0,0.0191647891707363,0,0.0441482924018275,0,12,1.20686666235935,1.14490862455142,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13329018200106,0.0671535496858405,715.094508137554,0.854619856075551,0.0788656729941262,-37768.3721776319,-35403.7198297094,-2364.65234792257
1065001,1.12270280850895,0,0.0197795914063018,0,0.0437103389263659,0,12,1.21778702105663,1.02697173475108,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14439096169349,0.0708396268371065,263.582439394668,0.892561510502362,0.0684348359664186,-37818.4538208683,-35440.6518018918,-2377.80201897657
1066001,1.13528069749611,0,0.0212944961160761,0,0.0442436428862196,0,12,1.22374027418508,1.220385503953,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14734760595708,0.0462286430221622,477.48153237626,0.908357568831679,0.0738154450969375,-37788.9247506987,-35372.9691707063,-2415.95557999248
1067001,1.14104179436798,0,0.0216778345338264,0,0.0441692493444351,0,12,1.20654101337883,1.27791339160225,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12892257614866,0.0724974002720716,522.234748816118,0.808374401895619,0.0781984114966295,-37820.5510330925,-35425.0004883257,-2395.55054476685
1068001,1.1253528112204,0,0.0189164287912965,0,0.0441386533656248,0,12,1.20492244367386,0.998886439760503,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14111617080076,0.0518665520258616,229.754460044205,0.889820495036576,0.0797781268225536,-37780.791375023,-35396.2030112394,-2384.58836378362
1069001,1.10252788823249,0,0.0172567224728276,0,0.043379413397634,0,12,1.21498536805929,1.03502110581686,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14854130076282,0.0639946348885347,312.385304830968,0.892596040245646,0.0698212637498572,-37798.2975284208,-35463.951068412,-2334.34646000877
1070001,1.12890241430095,0,0.0174849235232008,0,0.0436618118758361,0,12,1.22156794997755,1.34228580799962,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14619000367776,0.0626384085577486,948.302929289639,0.896226988200437,0.0784336363706441,-37780.1748897921,-35403.2903154727,-2376.88457431946
1071001,1.13774691947918,0,0.0182454162989733,0,0.044071561422218,0,12,1.22080439002605,1.23307627956023,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15148347111455,0.0490821252550015,765.674924943596,0.898051060640804,0.0725373077014736,-37855.3945635909,-35476.9225657887,-2378.47199780216
1072001,1.12034286417289,0,0.0168446462978894,0,0.044041373242457,0,12,1.21560871638607,1.22949683318212,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14552597279791,0.0431416355508141,330.574149265885,0.890241905739896,0.0750857205703729,-37794.7406569438,-35428.1336231216,-2366.60703382216
1073001,1.11654775252063,0,0.0170558973472293,0,0.0433740859129478,0,12,1.21750831423824,1.284879297797,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.13078705809732,0.0755560556317149,465.362497372553,0.904555008584248,0.0710616325247109,-37779.2160489429,-35443.0216212146,-2336.19442772828
1074001,1.10874861967602,0,0.0151337809540449,0,0.0443088085524964,0,12,1.20602520900005,1.1913609324614,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15049800559832,0.0525038960366512,852.749574463815,0.799192570468469,0.0767886873099569,-37732.2171049175,-35386.8881867299,-2345.32891818758
1075001,1.12164388795636,0,0.0164074388127321,0,0.0452420898787985,0,12,1.20030243400362,0.953145563365834,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.1257613705153,0.0737377189768948,189.77474863641,0.795235225604467,0.0779297961192017,-37801.5644539594,-35430.3386637906,-2371.22579016878
1076001,1.11399889370568,0,0.0162032164946625,0,0.0446674057607264,0,12,1.21514316026643,1.09335249996861,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.09404834165017,0.0816217133816502,707.537629408762,0.725289858383197,0.0788764924467024,-37761.4571622823,-35409.7285102801,-2351.72865200222
1077001,1.12017566374629,0,0.0173387644058645,0,0.0442358728743144,0,12,1.2204204359761,1.1674718772407,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05152586899691,0.0726806840725637,286.805837415159,0.803677127117994,0.0677278867484307,-37796.2847071979,-35453.4229083411,-2342.86179885683
1078001,1.12433152716675,0,0.0166802537769147,0,0.0444690854160344,0,12,1.21143190606271,1.1418131045558,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05336128514129,0.0762581067180061,392.922624247149,0.879411577200411,0.0656432284991747,-37805.3945822179,-35454.8159820827,-2350.57860013522
1079001,1.12186587195336,0,0.0165726354820591,0,0.045158019195205,0,12,1.21410536001635,0.826366592913455,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05074706239415,0.0622556061387022,525.563799077645,0.861592035582118,0.0747036543287783,-37887.3227485172,-35504.4783978373,-2382.84435067992
1080001,1.1399393776827,0,0.017671073166761,0,0.0448902071610185,0,12,1.20615312553205,1.27088594498649,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05088857293214,0.0797483320262006,294.963093008846,0.842600306586972,0.0694078835805096,-37749.3906998969,-35399.2581851516,-2350.13251474527
1081001,1.14387740960037,0,0.0170774911712466,0,0.0446845245365271,0,12,1.21361014148152,1.06364376241719,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04549581925333,0.0471026662655529,710.057673975825,0.872014950645137,0.0748825161139389,-37847.8966958482,-35498.5739516835,-2349.32274416468
1082001,1.13509718024456,0,0.0179886153012379,0,0.0439297348454837,0,12,1.21670880080443,1.42912205248244,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04892227211522,0.0490458279734391,823.988632531837,0.862259831739963,0.0806812202288127,-37827.3736337675,-35484.0133720753,-2343.36026169216
1083001,1.13339582035659,0,0.0169888937072499,0,0.0449437123622161,0,12,1.20476698102016,1.04705466986375,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.05021233532937,0.0412177509168144,839.530258206651,0.821299336925016,0.0715581743592644,-37836.695840925,-35475.5981097079,-2361.09773121713
1084001,1.12817260231457,0,0.0169458971007068,0,0.0441011698919547,0,12,1.20593248052512,1.23120250192902,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.0481678978592,0.0512704932296707,503.088102675974,0.870310457906691,0.0757374239423412,-37665.8928955656,-35334.9970115383,-2330.89588402733
1085001,1.14633055313884,0,0.0165908883961177,0,0.0446958659583171,0,12,1.20347574163199,1.30402413228923,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04261149801563,0.0510219405592193,554.942620452493,0.890043283802116,0.0670679277539468,-37687.0390505944,-35399.5564902399,-2287.48256035444
1086001,1.11935960024303,0,0.0156054369786724,0,0.0436233323050586,0,12,1.21567341487112,1.07367677888522,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04742252708864,0.0668504037724556,63.0547599866986,0.902232309202463,0.0736614719337503,-37743.1141220006,-35402.9047849757,-2340.20933702497
1087001,1.14948779913338,0,0.017361939994488,0,0.0441728083739861,0,12,1.22199788526755,1.31055415569787,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04961099136302,0.0638418635055977,744.353404035792,0.868968115478159,0.0793219620194004,-37826.6675766262,-35485.4840800356,-2341.18349659069
1088001,1.14272159460078,0,0.0164876296689226,0,0.0445994560352227,0,12,1.22423495973299,1.01548010486289,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04439666791809,0.0782743854129293,922.213368583471,0.870998773690628,0.0629121931791229,-37885.357465853,-35525.0669020592,-2360.29056379377
1089001,1.13867699875593,0,0.0172400756324773,0,0.0450010340562501,0,12,1.21005546306907,1.31151434899861,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04772296117605,0.0518560826009912,873.844278976321,0.836219568116386,0.0752947567347382,-37754.3392264076,-35432.9536716138,-2321.38555479377
1090001,1.14175123001626,0,0.0173893565021616,0,0.0453798196254748,0,12,1.20571631004166,1.43531792739482,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04989282438181,0.0627181813847147,119.75384503603,0.850175272658609,0.0718562421258832,-37738.8224746079,-35369.6217912848,-2369.2006833231
1091001,1.14101620437588,0,0.0155879792667096,0,0.0459675019971102,0,12,1.21551923647739,1.06892067462548,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.04740951459205,0.0462873698365412,154.030037345365,0.851145722616424,0.0744980710466912,-37842.6545545672,-35447.6406701539,-2395.01388441324
1092001,1.13058774325832,0,0.0135172242818974,0,0.046522602998582,0,12,1.20806510736334,1.05133551242405,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07426347351425,0.0883876406327637,861.043788259849,0.85523867305824,0.0719203372750972,-37787.3614377012,-35405.4256020223,-2381.93583567899
1093001,1.12988050661917,0,0.0135753299931546,0,0.0462721195676276,0,12,1.20006683724869,1.39435956219099,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07961637764212,0.0814272559551698,844.328261213377,0.864843518217749,0.0750009928639736,-37791.1906126921,-35423.7824292939,-2367.4081833982
1094001,1.11931857603744,0,0.0134989169328621,0,0.0460961695533948,0,12,1.21659784270698,1.02652924299421,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.14225998363564,0.0689734946994126,992.040409473702,0.848797371345535,0.0751549213816783,-37802.8687207183,-35445.9876835996,-2356.88103711866
1095001,1.11207652863638,0,0.0114532066836678,0,0.0465973995039336,0,12,1.20450588859372,1.24528095330079,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08369150380216,0.0864747221443697,752.59254174307,0.840420820408179,0.071388305070048,-37811.4010761281,-35432.7367824089,-2378.66429371918
1096001,1.11004287377057,0,0.0108076437718028,0,0.0465155830183755,0,12,1.21537116722191,1.11591431313844,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12167983216639,0.086490917957616,584.435273660347,0.848092542521755,0.0725256330241379,-37752.4638072438,-35402.3521045575,-2350.11170268636
1097001,1.09231036829714,0,0.0123209446304318,0,0.045779316400941,0,12,1.20464740666108,1.19630697344953,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.12835041698692,0.0996944435390957,643.340948969126,0.850260570090596,0.0674251787302151,-37797.7932348058,-35424.6757502244,-2373.11748458137
1098001,1.07567379751141,0,0.0123631684985419,0,0.0442396114471964,0,12,1.20020978614582,1.15072140732087,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.10153850659131,0.0970711924811021,564.804447814822,0.889793092373465,0.0684537587812937,-37756.9639136333,-35396.2402356002,-2360.72367803308
1099001,1.10079294526712,0,0.013261549164806,0,0.0446926423330417,0,12,1.22653757529666,1.30472951888402,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.15747480939716,0.0844214237971597,49.8369401320815,0.850155206592597,0.0655987206681938,-37828.5868102697,-35457.4214229526,-2371.16538731713
1100001,1.1232773863037,0,0.0149433551089616,0,0.0457587502043168,0,12,1.22336696219931,1.08514440488242,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.06425024441628,0.0777977152195789,351.182142272592,0.781973910947338,0.0708244711101803,-37920.2250576368,-35544.9031792256,-2375.32187841118
1101001,1.14144083500634,0,0.0160486800397875,0,0.0456548421417346,0,12,1.2155049392634,1.01450732056837,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08072709428489,0.0885511520376988,22.7129301056266,0.837057637011766,0.0754325645013358,-37828.6331908933,-35472.273057042,-2356.36013385128
1102001,1.14110968281828,0,0.017424290226965,0,0.0446232775494809,0,12,1.20140254970032,1.2581081954045,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.08689734848958,0.0845164854615111,700.622492237017,0.877593876289483,0.0747133973644178,-37829.4148061164,-35494.6730522217,-2334.74175389468
1103001,1.12880890166866,0,0.016948782795652,0,0.0442441305193615,0,12,1.20885502333482,1.25707357456523,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,1.07299836116974,0.0777543174167256,42.2673593275249,0.880113052388768,0.0761614370909494,-37775.5222205673,-35504.851225309,-2270.67099525834
